,original,gemini_translation
107,"Player: He's probably already dead, Mission.
Mission: You heard the Czerka rep: the sandpeople sometimes take prisoners. Say what you want about Griff, but he's a survivor. I know he's still alive.
Mission: I can't make you go after my brother, but you're the only one who can save him. Just think about it, that's all I ask. In the end I know you'll do the right thing.","Jogador: Ele provavelmente já está morto, Mission.
Mission: Você ouviu o representante da Czerka: o povo da areia às vezes faz prisioneiros. Diga o que quiser sobre Griff, mas ele é um sobrevivente. Eu sei que ele ainda está vivo.
Mission: Eu não posso te obrigar a ir atrás do meu irmão, mas você é o único que pode salvá-lo. Só pense nisso, é tudo que eu peço. No final, eu sei que você fará a coisa certa.
"
108,"Yuka Laka: Well, normally I'd give a discount because I hear you are a swoop racer like my brother, but times are hard right now.
Yuka Laka: It's a very solid machine, in good shape. I can't let it go for less than 5000 credits.
Player: 5000 is steep, but I'll pay it.","Yuka Laka: Bem, normalmente eu daria um desconto porque ouvi dizer que você é um piloto de swoop como meu irmão, mas os tempos estão difíceis agora.
Yuka Laka: É uma máquina muito sólida, em boa forma. Não posso deixá-la por menos de 5000 créditos.
Jogador: 5000 é salgado, mas eu pago.
"
109,"Player: [Force Persuade] I don't need to pay the fee.
Sslamoth: [Success] Perhaps you don't need to pay the fee for this race. Yes, I think that is an acception we can make this one time.
Sslamoth: I'll warn you, though, I will not be able to offer this option again. My accounts are very closely monitored. Now, let's look at who you will be timed against.","Jogador: [Persuasão pela Força] Eu não preciso pagar a taxa.
Sslamoth: [Sucesso] Talvez você não precise pagar a taxa para esta corrida. Sim, creio que essa é uma exceção que podemos fazer desta vez.
Sslamoth: Mas aviso, não poderei oferecer essa opção novamente. Minhas contas são monitoradas de perto. Agora, vamos ver contra quem você competirá.
"
110,"Player: Quitter! Stand up for yourself!
Queedle: That won't work now, I think. You and all the other racers have outclassed me in every round. I just don't have the resources to compete.
Queedle: Maybe if I had been able to get my swoop upgraded... I don't know. It's too late now. It was fun while it lasted, but it's over. Goodbye.","Jogador: Desertor! Lute por si mesmo!
Queedle: Acho que isso não vai funcionar agora. Você e todos os outros corredores me superaram em todas as rodadas. Eu simplesmente não tenho os recursos para competir.
Queedle: Talvez se eu tivesse conseguido melhorar meu swoop... Não sei. É tarde demais agora. Foi divertido enquanto durou, mas acabou. Adeus.
"
111,"Eli Gand: Of course. I am here to serve.
Player: Let me see what you carry.
Eli Gand: Yes, maybe I have something of interest. I know your tastes are fine. I recognize you as race champion of Manaan.","Eli Gand: Claro. Estou aqui para servir.
Jogador: Deixe-me ver o que você carrega.
Eli Gand: Sim, talvez eu tenha algo de interesse. Sei que seus gostos são refinados. Eu o reconheço como campeão de corrida de Manaan.
"
112,"Player: I stop the attack. I will appear to be a hero.
Computer: But if nothing happens, your people will have no need of heroes. No, they don't see a threat. You have coddled them.
Computer: Your empire will be brought down by introspection. You have failed to match the pattern in memory.","Jogador: Eu impeço o ataque. Parecerei um herói.
Computador: Mas se nada acontecer, seu povo não precisará de heróis. Não, eles não veem uma ameaça. Você os mimou.
Computador: Seu império será derrubado pela introspecção. Você falhou em corresponder ao padrão na memória.
"
113,"Player: I don't have time for this! Gadon said you'd help me get inside the Vulkar base.
Mission: Listen, my friend Zaalbar is in serious trouble, so you can forget about me helping with anything else until I get him back!
Player: Fine - tell me what happened and I'll see if I can help you.","Jogador: Não tenho tempo para isso! Gadon disse que você me ajudaria a entrar na base Vulkar.
Mission: Escuta, meu amigo Zaalbar está em apuros sérios, então pode esquecer que eu vou te ajudar com qualquer outra coisa até eu trazê-lo de volta!
Jogador: Ótimo - me diga o que aconteceu e eu verei se posso te ajudar.
"
114,"Player: What did they do to you?
Elder Warrior: They... they were trying to find out how to breach our defenses and gain entry to our camp... My comrades, they... they wouldn't tell them.
Elder Warrior: I'm sure that, had you not come, I would have ended up as they did.","Jogador: O que fizeram com você?
Guerreiro Ancião: Eles... eles estavam tentando descobrir como romper nossas defesas e entrar em nosso acampamento... Meus camaradas, eles... eles não contaram nada.
Guerreiro Ancião: Tenho certeza de que, se você não tivesse chegado, eu teria terminado como eles.
"
115,"Player: What do you know about the Hrakert Facility?
Republic Technician: I actually don't know much about it at all. It's some sort of facility the Republic built here wasn't it?
Republic Technician: I'm not really cleared for that sort of information...","Jogador: O que você sabe sobre a Instalação Hrakert?
Técnico da República: Na verdade, não sei muito sobre ela. É algum tipo de instalação que a República construiu aqui, não é?
Técnico da República: Eu não tenho autorização para esse tipo de informação...
"
116,"Cand: Enough of this talk, Jagi! Let us do what we came here to do.
Player: Let's do it, Canderous.
Envirosuit dude3: And you shall all die!","Cand: Chega de conversa, Jagi! Vamos fazer o que viemos fazer.
Jogador: Vamos nessa, Canderous.
Cara do traje ambiental3: E todos vocês morrerão!
"
117,"Player: Sounds like Malak and the Sith have the right idea.
Conversation owner: How can you say that? The Sith are butchers! Soldiers, civilians - I mean, they don't care who they kill! Even...even children!
Conversation owner: Right now the Republic is the only thing keeping Malak's brutal fist from crushing the entire galaxy... and it won't be long until even the Republic falls to the Sith fleet.","Jogador: Parece que Malak e os Sith têm a ideia certa.
Dono da Conversa: Como você pode dizer isso? Os Sith são açougueiros! Soldados, civis... eles não se importam com quem matam! Até... até crianças!
Dono da Conversa: Neste momento, a República é a única coisa que impede o punho brutal de Malak de esmagar toda a galáxia... e não demorará muito até que mesmo a República caia para a frota Sith.
"
118,"Player: Could I get some information about the planet? I thought this was Kashyyyk.
Janos Wertka: That is what the dominant indigenous species calls this world, but maintaining this outpost grants Czerka Corporation naming rights in the trade guides.
Janos Wertka: But, I'm sorry, I really must insist that docking fees be paid before I impart any further services. I must follow proper procedure.","Jogador: Poderia me dar algumas informações sobre o planeta? Eu pensei que isto fosse Kashyyyk.
Janos Wertka: É assim que a espécie nativa dominante chama este mundo, mas manter este posto avançado garante à Corporação Czerka os direitos de nomeação nos guias de comércio.
Janos Wertka: Mas, me desculpe, devo mesmo insistir que as taxas de atracação sejam pagas antes que eu possa fornecer quaisquer outros serviços. Devo seguir o procedimento adequado.
"
119,"Loremaster Gjarshi: The One's troops captured a few of their scouts, but we could learn nothing intelligible from them. Attacks against their compound were fruitless and reaped terrible casualties.
Loremaster Gjarshi: We came here with near a thousand warriors... and you can see now what we are reduced to...
Loremaster Gjarshi: This is why the One thinks we need your help once again. You were able to enter the Elders' compound once before... perhaps you can again.","Mestre do Saber Gjarshi: As tropas do Um capturaram alguns dos seus batedores, mas não conseguimos extrair nada inteligível deles. Ataques contra o seu complexo foram infrutíferos e ceifaram terríveis baixas.
Mestre do Saber Gjarshi: Chegamos aqui com quase mil guerreiros... e agora pode ver a que fomos reduzidos...
Mestre do Saber Gjarshi: É por isso que o Um acha que precisamos da sua ajuda mais uma vez. Você conseguiu entrar no complexo dos Anciões antes... talvez consiga novamente.
"
120,"Conversation owner: Greetings, master. Please select the destination you wish to travel to. My database contains coordinates for the following locations on Taris:
Player: Upper Taris Northeast
Conversation owner: I will take you there right away.","Dono da Conversa: Saudações, mestre. Por favor, selecione o destino para o qual deseja viajar. Meu banco de dados contém coordenadas para os seguintes locais em Taris:
Jogador: Taris Superior Nordeste
Dono da Conversa: Levarei você para lá imediatamente.
"
121,"Player: I can't afford that much.
Jergan: Well, I would like to help you but I can't arrange the meeting for free. And I'm afraid your feminine charms would have little effect on the Rodian bodyguards backstage.
Jergan: If you manage to come up with the credits just come back and see me. I'll be more than happy to arrange for you to meet the band. Until then, please enjoy the music.","Jogador: Não posso pagar tudo isso.
Jergan: Bem, eu gostaria de ajudar, mas não posso arranjar o encontro de graça. E receio que seus encantos femininos tenham pouco efeito sobre os guarda-costas Rodianos nos bastidores.
Jergan: Se conseguir arranjar os créditos, volte a falar comigo. Terei todo o prazer em marcar um encontro com a banda. Até lá, por favor, aproveite a música.
"
122,"Conversation owner: Hitting the buttons over and over again will not speed up your attacks and will not help you in combat! Combat uses a real-time, turn based system.
Conversation owner: Each character can only perform one action in each 3 second round. When a new round begins the character will perform the last command you selected.
Player: RESUME COMBAT","Dono da Conversa: Apertar os botões repetidamente não vai acelerar seus ataques e não vai te ajudar em combate! O combate usa um sistema de turnos em tempo real.
Dono da Conversa: Cada personagem só pode realizar uma ação a cada 3 segundos. Quando uma nova rodada começa, o personagem irá executar o último comando que você selecionou.
Jogador: RETOMAR COMBATE
"
123,"Player: Heard any rumors from off-planet?
Kudos: Nothing since that unfortunate business on Taris. The Republic is reeling from that, as are we all. It is troubling.
Kudos: But you can't let that call a stop to your day. We've survived worse, and will again. It's just the way things are.","Jogador: Ouviu algum rumor de fora do planeta?
Kudos: Nada desde aquele incidente infeliz em Taris. A República está cambaleando por causa disso, assim como todos nós. É preocupante.
Kudos: Mas você não pode deixar que isso pare o seu dia. Já sobrevivemos a coisas piores e sobreviveremos novamente. É assim que as coisas são.
"
124,"Mechanic: What are you doing back here? You need to speak to the race announcer and get out on the track. The longer you wait the worse your nerves are going to get.
Player: Nerves? I'm not scared!
Mechanic: Good to hear. Go talk to the race announcer and he'll get you out on the track.","Mecânico: O que você está fazendo aqui de novo? Você precisa falar com o locutor da corrida e ir para a pista. Quanto mais você espera, pior seus nervos vão ficar.

Jogador: Nervoso? Eu não estou com medo!

Mecânico: Bom saber. Vá falar com o locutor da corrida e ele vai te colocar na pista.
"
125,"Mechanic: I really thought that last race was going to be the one, but looks like you'll have to go out again. But you better get the job done soon... that accelerator isn't doing too well.
Mechanic: It's still running with full power, but it's running way too hot for my liking. I've tried to rig up a cooling system to hold it together for another run or two. Beyond that though...
Mechanic: I'm not trying to put any extra pressure on you, but my gang's got a lot riding on this race. So bear down, focus and go get that time we need!","Mecânico: Eu realmente achei que a última corrida seria a definitiva, mas parece que você vai ter que correr de novo. É melhor terminar o serviço logo... esse acelerador não está nada bem.
Mecânico: Ainda está funcionando com potência máxima, mas está esquentando demais para o meu gosto. Tentei improvisar um sistema de resfriamento para aguentar mais uma ou duas corridas. Depois disso...
Mecânico: Não quero colocar pressão extra em você, mas minha gangue está apostando muito nessa corrida. Então se concentre, foque e consiga o tempo que precisamos!
"
126,"Vandar Tokare: Rahasia Sandral and Shen Matale have come here seeking shelter against their families. The Council has decided to give it to them.
Vandar Tokare: Their love for each other was being denied by overly possessive parents and we learned that it was only by your intervention that they managed to escape here.
Vandar Tokare: While it is regrettable that the fences between the families were not repaired, it is good that these two young lovers can live their lives free of oppression.","Vandar Tokare: Rahasia Sandral e Shen Matale vieram aqui buscando refúgio de suas famílias. O Conselho decidiu conceder-lhes esse refúgio.
Vandar Tokare: O amor deles estava sendo negado por pais excessivamente possessivos e soubemos que foi apenas por sua intervenção que eles conseguiram escapar para cá.
Vandar Tokare: Embora seja lamentável que as desavenças entre as famílias não tenham sido resolvidas, é bom que esses dois jovens amantes possam viver suas vidas livres da opressão.
"
127,"Player: You used me, Bastila! You're no better than the Sith!
Bastila: How can you say that? Malak nearly killed you, but the Jedi Council gave you another chance to live! They gave you a chance to redeem yourself by defeating the Sith!
Conversation owner: A rash and futile hope. The dark side is too strong, my power is too great! Even my old master is no longer a match for me!","Jogador: Você me usou, Bastila! Você não é melhor que os Sith!
Bastila: Como pode dizer isso? Malak quase te matou, mas o Conselho Jedi te deu outra chance de viver! Eles te deram a chance de se redimir derrotando os Sith!
Dono da Conversa: Uma esperança vã e tola. O lado sombrio é forte demais, meu poder é grande demais! Nem mesmo meu antigo mestre é páreo para mim agora!
"
128,"Player: The other hunters say you shouldn't be trusted.
Gurke: What they say about us? Huh? Liars, every one of them.
Narkal: Yeah, they is just jealous of us and stuff. It's not our fault some of them die out in the dunes.","Jogador: Os outros caçadores dizem que não se deve confiar em você.
Gurke: O que eles dizem sobre nós? Hein? Mentirosos, cada um deles.
Narkal: É, eles só têm inveja de nós e dessas coisas. Não é nossa culpa se alguns deles morrem nas dunas.
"
129,"Player: Do you know anything about the young Selkath who have gone missing?
Mandalorian Mercenary: Not really. I have no interest in the Selkath other than the fact that they are charging me an exorbitant amount to stay on this world.
Mandalorian Mercenary: The Iridorian over there, however... He, I believe, may know more. He has been seen with several of them before.","Jogador: Sabe alguma coisa sobre os jovens Selkath que desapareceram?
Mercenário Mandaloriano: Não muito. Não tenho interesse nos Selkath além do fato de que eles estão me cobrando uma quantia exorbitante para ficar neste mundo.
Mercenário Mandaloriano: O Iridoniano ali, no entanto… Ele, eu creio, pode saber mais. Já o viram com vários deles antes.
"
130,"Komad Fortuna: [Failure] Perhaps you are unfamiliar with how things work around here. The guards are always quick to act.
Player: Pay me or end up dead. It's that simple.
Komad Fortuna: No, things are never quite so black and white. I am protected here, as are you. Nothing will come of this.","Komad Fortuna: [Fracasso] Talvez você não esteja familiarizado com como as coisas funcionam por aqui. Os guardas são sempre rápidos em agir.
Jogador: Me pague ou acabe morto. É simples assim.
Komad Fortuna: Não, as coisas nunca são tão preto no branco. Eu estou protegido aqui, assim como você. Nada acontecerá.
"
131,"Bastila: We got what we came for. There is no need to indulge your appetite for violence.
Player: I'll do what I want. Don't interfere.
Hudrow081: You core-slime! I didn't survive through all that torture just to let you kill me!","Bastila: Conseguimos o que viemos buscar. Não há necessidade de satisfazer seu apetite por violência.
Jogador: Eu farei o que eu quiser. Não se meta.
Hudrow081: Seu lixo espacial! Eu não sobrevivi a toda aquela tortura para deixar você me matar!
"
132,"Player: 2500 credits then. I'll pay it.
Yuka Laka: Of course you will. It's practically robbery, since you threatened me to get the deal. I'll let this pass just so you leave.
Yuka Laka: I'll deactivate the restraining bolt on the droid when you tell it he's sold. After that, get out. Even if it lied about speaking a Sand People dialect, I'm still getting a horrible deal.","Jogador: 2500 créditos, então. Eu pagarei.
Yuka Laka: Claro que vai. É praticamente um roubo, já que me ameaçou para conseguir o acordo. Deixarei isso passar só para que vá embora.
Yuka Laka: Desativarei o parafuso de contenção no droide quando disser a ele que foi vendido. Depois disso, suma daqui. Mesmo que tenha mentido sobre falar um dialeto Jawa, ainda estou fazendo um negócio horrível.
"
133,"Sith Thug: [Failure] I hate whining! Let's shut them up!
Sith Thug Leader: I'm all for that! Come on!
Cand: Bring it on!","Bandido Sith: [Falha] Odeio lamentações! Vamos calá-los!
Líder dos Bandidos Sith: Por mim, tudo bem! Vamos!
Cand: Venham com tudo!
"
134,"Yuthura Ban: You are too powerful. You would never be my second for long... if the academy even truly interested you.
Player: No, it never interested me. You were a fool... now you must die.
Yuthura Ban: I... I see. Then let us end this here.","Yuthura Ban: Você é poderoso demais. Nunca seria meu segundo por muito tempo... se a academia sequer lhe interessasse de verdade.

Jogador: Não, nunca me interessou. Você foi tola... agora deve morrer.

Yuthura Ban: Eu... eu vejo. Então que terminemos com isso aqui.
"
135,"Carth: Anyway... that's the story. For what it's worth.
Player: Thank you for telling me.
Carth: I've... never talked about it before. To anyone. I suppose it's time I finally did.","Carth: Enfim... essa é a história. Pelo que vale.
Jogador: Obrigado por me contar.
Carth: Eu... nunca falei sobre isso antes. Para ninguém. Suponho que finalmente chegou a hora.
"
136,"Decomissioned Droid: The droid is now active. It will attack any enemies that come in range.
Player: Program droid to ram storage room doors. (<CUSTOM45> repair part(s))
Decomissioned Droid: [Success] The droid moves off to carry out your instructions.","Droide Desativado: Droide agora ativo. Atacará qualquer inimigo que entrar no alcance.
Jogador: Programar droide para arrombar as portas do depósito. (<CUSTOM45> peça(s) de reparo)
Droide Desativado: [Sucesso] O droide se move para cumprir suas instruções.
"
137,"Player: What exactly is it about me that frustrates you?
Carth: Oh no, I'm not falling for that one. I wasn't born yesterday, you know.
Player: Really? It's hard to tell.","Jogador: O que exatamente em mim te frustra tanto?
Carth: Ah, não, não vou cair nessa. Não nasci ontem, sabia?
Jogador: Jura? Custava dizer.
"
138,"Player: We have other priorities, Carth.
Carth: You think I don't know that? I just... if there's a chance we can try to find him... I don't want to wait to track him down, if possible.
Carth: All this time I've thought he was... he must be a man by now...","Jogador: Temos outras prioridades, Carth.

Carth: Acha que eu não sei disso? Eu só... se houver uma chance de tentarmos encontrá-lo... eu não quero esperar para rastreá-lo, se possível.

Carth: Durante todo esse tempo eu pensei que ele era... ele deve ser um homem agora...
"
139,"Player: [Persuade] I just want a quick look around. Will 20 credits calm you down?
Vulkar Lab Guard: [Persuade] You give money? That sound good to me!
VulkLabTec02: If you take that money I'll tell Brejik you let a Bek spy bribe you!","Jogador: [Persuasão] Eu só quero dar uma olhada rápida. 20 créditos te acalmam?
Guarda do Laboratório Vulkar: [Persuasão] Você dá dinheiro? Isso me soa bem!
VulkLabTec02: Se você pegar esse dinheiro, eu vou contar ao Brejik que você deixou um espião Bek te subornar!
"
140,"Player: Chuundar has given me permission to be here.
Commander Dern: He's got no authority with me. I'm with Czerka Corporation. He's just some pet we keep so the locals stay in line.
Commander Dern: As long as you don't get in my way, you can wander where you want. I've got a job to do.","Jogador: Chuundar me deu permissão para estar aqui.
Comandante Dern: Ele não tem autoridade sobre mim. Eu sou da Corporação Czerka. Ele é só um bichinho que mantemos para manter os nativos na linha.
Comandante Dern: Contanto que não atrapalhe, pode andar por onde quiser. Eu tenho um trabalho a fazer.
"
141,"Player: I can't pay that amount either.
Motta the Hutt: If you don't have the confidence to win back the money you give me, why should I care if you race or not!
Motta the Hutt: Bah! Pay it or leave, that's the deal.","Jogador: Eu também não posso pagar esse valor.
Motta the Hutt: Se não tem confiança para ganhar de volta o dinheiro que me dá, por que eu deveria me importar se você corre ou não!
Motta the Hutt: Bah! Pague ou vá embora, esse é o acordo.
"
142,"Player: [Force Persuade] Give me the deck.
Suvam Tan: [Success] Damn, I don't really need the money anyway. Here, take it.
Suvam Tan: Now I'll show you how to play.","Jogador: [Persuasão pela Força] Me dê o baralho.
Suvam Tan: [Sucesso] Droga, eu nem preciso tanto do dinheiro assim. Aqui, pegue.
Suvam Tan: Agora eu vou te mostrar como jogar.
"
143,"Player: It recorded a very suspicious incident.
Matton Dasol: I really want to see this thing. This sounds very odd.
Eli Gand: You get excited over hearsay. There is no droid, no proof of anything. Get back to work.","Jogador: Ele registrou um incidente muito suspeito.
Matton Dasol: Eu realmente quero ver essa coisa. Isso soa muito estranho.
Eli Gand: Você se empolga com boatos. Não existe droide, nenhuma prova de nada. Volte ao trabalho.
"
144,"Helena: You're back, I see. And Bastila isn't even with you.
Helena: I suppose she's too busy to even help her own mother, correct? Nothing more than I would expect from her after all this time.
Helena: Go on, leave me be. I will find the holocron myself, if I have to.","Helena: Vejo que voltou. E Bastila nem sequer está com você.
Helena: Suponho que ela está muito ocupada para sequer ajudar a própria mãe, correto? Nada além do que eu esperaria dela depois de todo esse tempo.
Helena: Vá, me deixe em paz. Eu mesma encontrarei o holocron, se for preciso.
"
145,"Player: That's okay - I never felt anything for you anyway.
Conversation owner: Oh, I thought... No, this is good. I'm glad you told me. This makes everything much easier.
Conversation owner: Don't worry - I can put this behind me. Let's just continue on with what we must do. It is better this way.","Jogador: Tudo bem, eu nunca senti nada por você mesmo.
Dono da Conversa: Oh, eu pensei... Não, isso é bom. Fico feliz que me disse. Isso torna tudo muito mais fácil.
Dono da Conversa: Não se preocupe, eu vou superar isso. Vamos apenas continuar com o que devemos fazer. É melhor assim.
"
146,"Matton Dasol: Here, take this. Thanks for reminding me about how he misused my trust. I'll make sure it never happens again. With anyone.
Juhani: You have taken a good and honest man and twisted him into a bitter, hateful creature. You must be so proud of yourself.
Bastila: Feeding this man's hatred is an act of malice and petty evil. The Council would not approve of your actions here, and neither do I.","Matton Dasol: Aqui, pegue isto. Obrigado por me lembrar de como ele abusou da minha confiança. Vou garantir que isso nunca mais aconteça. Com ninguém.

Juhani: Você pegou um homem bom e honesto e o transformou em uma criatura amarga e odiosa. Você deve estar muito orgulhoso de si mesmo.

Bastila: Alimentar o ódio deste homem é um ato de malícia e mesquinhez. O Conselho não aprovaria suas ações aqui, e nem eu.
"
147,"Player: What does racing pay?
Nico Senvi: Motta has some basic incentives for good times, which you probably know, but this is just an amateur track.
Nico Senvi: The pro circuit is where the real credits are, but even that is hurting. I guess a lot of riders were on Taris.","Jogador: Quanto se ganha nas corridas?
Nico Senvi: Motta tem uns incentivos básicos por bons tempos, como você provavelmente sabe, mas esta é só uma pista amadora.
Nico Senvi: O circuito profissional é onde estão os créditos de verdade, mas até isso está sofrendo. Acho que muitos pilotos estavam em Taris.
"
148,"Jolee: What was that? What's wrong? Did one of the Sith fighters hit us?
Carth: No, it's something else. We've flown into some kind of disruptor field. All my instruments are jammed... we've got massive overloads on all systems!
Carth: I'm picking up a single planet in this system. I'm gonna try and put us down there. Hold on - this might be a rough landing.","Jolee: O que foi isso? O que está acontecendo? Um daqueles caças Sith nos acertou?
Carth: Não, é outra coisa. Voamos direto para algum tipo de campo disruptor. Todos os meus instrumentos estão travados... temos sobrecargas massivas em todos os sistemas!
Carth: Estou detectando um único planeta neste sistema. Vou tentar nos colocar lá embaixo. Segurem-se - esta pode ser uma aterrissagem difícil.
"
149,"Hester: The mutants will kill him if you don't open the gate!
OutcastMan045: And if I open the gate they will kill us all!
Hester: No! You can't do this! It isn't fair!","Hester: Os mutantes vão matá-lo se você não abrir o portão!
Exilado045: E se eu abrir o portão, eles vão nos matar!
Hester: Não! Você não pode fazer isso! Não é justo!
"
150,"Player: The kolto seems to have been contaminated.
Conversation owner: Contaminated? That's... That's much worse than I would ever have thought possible. It might have been better to lose the entire facility rather than damage the kolto supply.
Conversation owner: This must remain entirely secret. We cannot allow anyone to find out that we damaged the kolto production or we would be banned permanently from the planet.
Conversation owner: We can only hope that the damage that was caused will go away in time.","Jogador: O kolto parece ter sido contaminado.
Dono da conversa: Contaminado? Isso é... Isso é muito pior do que eu jamais teria imaginado ser possível. Talvez fosse melhor perder toda a instalação do que danificar o suprimento de kolto.
Dono da conversa: Isto deve permanecer totalmente secreto. Não podemos permitir que ninguém descubra que danificamos a produção de kolto, ou seremos banidos permanentemente do planeta.
Dono da conversa: Só podemos esperar que o dano causado desapareça com o tempo.
"
151,"Player: What do you know about the Selkath?
Conversation owner: The Selkath are a species of secrets. They invite both the Sith and the Republic to their world, but welcome neither. They keep their true allegiance close to the vest.
Conversation owner: They hide their true numbers in great cities beneath the ocean that no off-worlder will ever see. They guard the secret of Kolto - where it is made, how it is made.
Conversation owner: The Selkath are a great mystery. To the Sith, to the Republic, to me... their secrets are what makes them strong. I would tell you more if I knew, but I do not.","Jogador: O que você sabe sobre os Selkath?

Interlocutor: Os Selkath são uma espécie de segredos. Eles convidam tanto os Sith quanto a República para seu mundo, mas não acolhem nenhum dos dois. Eles guardam sua verdadeira lealdade a sete chaves.

Interlocutor: Eles escondem seus números reais em grandes cidades sob o oceano que nenhum forasteiro jamais verá. Eles guardam o segredo do Kolto - onde é feito, como é feito.

Interlocutor: Os Selkath são um grande mistério. Para os Sith, para a República, para mim... seus segredos são o que os torna fortes. Eu lhe diria mais se soubesse, mas não sei.
"
152,"Mika Dorin: People are saying the Kolto supply on Manaan has been destroyed. Of course when I heard the news I immediately thought of you, <FullName>.
Player: Why did you think of me?
Mika Dorin: Who else could have caused such a catastrophic change? You are a force of destiny, <FullName>. The galaxy is changed forever by even your slightest of actions.
Mika Dorin: But such actions have consequences, including drawing the attention of old enemies. You should probably look at my stock, <FullName>. It might come in useful in the coming battles.","Mika Dorin: Estão dizendo que o suprimento de Kolto em Manaan foi destruído. É claro que, quando ouvi a notícia, pensei imediatamente em você, <FullName>.

Jogador: Por que você pensou em mim?

Mika Dorin: Quem mais poderia ter causado uma mudança tão catastrófica? Você é uma força do destino, <FullName>. A galáxia é alterada para sempre até mesmo por suas menores ações.

Mika Dorin: Mas tais ações têm consequências, incluindo atrair a atenção de velhos inimigos. Você provavelmente deveria dar uma olhada no meu estoque, <FullName>. Pode ser útil nas próximas batalhas.
"
153,"Furko Nellis: Would you like to have another round of Pazaak?
Furko Nellis: However, you'll understand if we don't have any wagers. I... respect your ability too much to insult you by betting on you losing.
Player: All right, let's have a game.
Furko Nellis: Very good. Just for the sport of it. That's all I can afford.","Furko Nellis: Gostaria de mais uma rodada de Pazaak?
Furko Nellis: Mas compreenderá se não apostarmos nada. Eu... respeito demais sua habilidade para insultá-lo apostando na sua derrota.
Jogador: Tudo bem, vamos jogar.
Furko Nellis: Muito bom. Só pelo esporte. É tudo o que posso me permitir.
"
154,"Player: But... power without consideration of morality is a weakness.
Uthar Wynn: Ha ha ha! You are brave to argue, young one. I have met few students who would speak so openly to me.
Uthar Wynn: Ask yourself first what this 'morality' is? How is it created? Who does it benefit? Where do your notions of 'good' and 'evil' come from?
Uthar Wynn: You may come to the realization that morality is but an obstacle to overcome... or not. The discovery is yours to make, should you be ready.","Jogador: Mas... poder sem consideração pela moralidade é uma fraqueza.
Uthar Wynn: Ha ha ha! És corajoso em discutir, jovem. Poucos estudantes ousariam falar tão abertamente comigo.
Uthar Wynn: Pergunta a ti mesmo primeiro o que é essa 'moralidade'? Como é criada? A quem beneficia? De onde vêm as tuas noções de 'bem' e 'mal'?
Uthar Wynn: Podes chegar à conclusão de que a moralidade não passa de um obstáculo a ser superado... ou não. A descoberta é tua, se estiveres preparado.
"
155,"Suvam Tan: Yeah, I have a few things kicking around the place. Stuff the Trandoshans and smugglers have brought for me to look at, and a few things I've been making from parts.
Suvam Tan: They aren't cheap, though. They pay a lot for what I can make, and anything I sell to you I can't exactly sell to them, now can I?
Suvam Tan: But if you're willing to pay, I've got a few of my more advanced things you can look at. I'm always working on more, so you can check back some other time if I don't have what you want right now.
Suvam Tan: Here, have a look.","Suvam Tan: É, eu tenho algumas coisas espalhadas por aqui. Coisas que os Trandoshanos e contrabandistas trouxeram para eu dar uma olhada, e algumas coisas que eu tenho feito com peças.
Suvam Tan: Mas não são baratas, não. Eles pagam caro pelo que eu consigo fazer, e qualquer coisa que eu vender para você, eu não posso exatamente vender para eles, posso?
Suvam Tan: Mas se você estiver disposto a pagar, eu tenho algumas das minhas coisas mais avançadas para você dar uma olhada. Eu estou sempre trabalhando em mais, então você pode voltar outra hora se eu não tiver o que você quer agora.
Suvam Tan: Aqui, dê uma olhada.
"
156,"Player: I'd like to ask about the Czerka Corporation.
Janos Wertka: Czerka Corporation has branches in many systems, mostly concerned with weapon production for personal and ship-mounted use.
Janos Wertka: Of course, the many outposts on this world are only concerned with bio-aquisitions.
Player: Bio-acquisitions? What do you mean?","Jogador: Gostaria de perguntar sobre a Corporação Czerka.
Janos Wertka: A Corporação Czerka tem filiais em muitos sistemas, a maioria lidando com produção de armas para uso pessoal e montadas em naves.
Janos Wertka: Claro, os muitos postos avançados neste mundo estão preocupados apenas com bioaquisições.
Jogador: Bioaquisições? O que você quer dizer com isso?
"
157,"Player: I've got more important things to worry about than remembering some janitor!
Janitor: Hmph! You'll change your tune the first time your plumbing breaks down and raw sewage floods your apartment. Then you'll be beggin' for Kadir to come help you out!
Carth: There's no need to antagonize the man. Besides... do you want to live in filth? I sure don't.
Janitor: We'll see who has the last laugh then! Now if you ain't going to be civil then I got work to do. This place doesn't clean itself, you know!","**Jogador:** Tenho coisas mais importantes para me preocupar do que lembrar de um zelador qualquer!

**Zelador:** Hmph! Vai mudar de tom quando o encanamento quebrar e o esgoto invadir seu apartamento. Aí vai implorar para Kadir vir te ajudar!

**Carth:** Não precisa antagonizar o homem. Além disso... você quer viver na imundície? Eu certamente não.

**Zelador:** Veremos quem vai rir por último! Agora, se não vão ser civilizados, eu tenho trabalho a fazer. Este lugar não se limpa sozinho, sabiam?
"
